Location ID,Location Name,Company Name,Ticker,Primary Security ID,Primary ISIN,Country,ISS Country of Coverage,Industry Sector,Market Cap (USD),Meeting Date,Record Date,Meeting Type,Proxy Level,Percentage Votable Shares,Votable Shares,Shares on Loan,Shares Voted,Proponent,Proposal Sequence Number,Proposal Number,Proposal Code,ESG Pillar,Proposal Code Description,Proposal Code Category,Proposal Subcategory,Votable Proposal,Proposal Text,Management Recommendation,ISS Recommendation,Voting Policy Recommendation,Vote Instruction,"Voted (Yes, No, Partial)",Vote Against Management,Vote Against ISS,Vote Against Policy,ADR,Shareblocking,Meeting ID
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,1,1a,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Stephen F. Angel,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,2,1b,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Sanjiv Lamba,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,3,1c,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Ann-Kristin Achleitner,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,4,1d,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Thomas Enders,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,5,1e,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Hugh Grant,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,6,1f,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Joe Kaeser,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,7,1g,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Victoria E. Ossadnik,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,8,1h,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Paula Rosput Reynolds,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,9,1i,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Alberto Weisser,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,10,1j,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Robert L. Wood,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,11,2a,M0101,G,Ratify Auditors,Audit Related,Auditor Related,Yes,Ratify PricewaterhouseCoopers as Auditors,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,12,2b,M0109,G,Authorize Board to Fix Remuneration of External Auditor(s),Audit Related,Auditor Related,Yes,Authorise Board to Fix Remuneration of Auditors,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,13,3,M0550,G,Advisory Vote to Ratify Named Executive Officers' Compensation,Compensation,Remuneration Policy & Implementation,Yes,Advisory Vote to Ratify Named Executive Officers' Compensation,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,14,4,M0552,G,Advisory Vote on Say on Pay Frequency,Compensation,Remuneration Policy & Implementation,Yes,Advisory Vote on Say on Pay Frequency,One Year,One Year,One Year,One Year,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Management,15,5,M0373,G,Authorize Reissuance of Repurchased Shares,Capitalization,Capital Issuance,Yes,Determine Price Range for Reissuance of Treasury Shares,For,For,For,For,Yes,No,No,No,No,No,1967006
2191,AQR Capital Management,Linde Plc,LIN,G54950103,IE000S9YS762,Ireland,USA,Chemicals,"190,445,100,000",29-Jul-25,28-Apr-25,Annual,,0.00021,969,0,969,Shareholder,16,6,S1801,"E, S",Climate Change Lobbying,E&S Blended,Climate,Yes,Report on Climate Lobbying,Against,Against,For,For,Yes,Yes,Yes,No,No,No,1967006
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,1,1a,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Dominic J. Caruso,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,2,1b,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Lynne M. Doughtie,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,3,1c,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director W. Roy Dunbar,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,4,1d,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Deborah Dunsire,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,5,1e,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Julie L. Gerberding,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,6,1f,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director James H. Hinton,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,7,1g,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Donald R. Knauss,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,8,1h,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Bradley E. Lerman,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,9,1i,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Maria N. Martinez,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,10,1j,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Kevin M. Ozan,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,11,1k,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Brian S. Tyler,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,12,1l,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Kathleen Wilson-Thompson,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,13,2,M0101,G,Ratify Auditors,Audit Related,Auditor Related,Yes,Ratify Deloitte & Touche LLP as Auditors,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,McKesson Corporation,MCK,58155Q103,US58155Q1031,USA,USA,Health Care Providers & Services,"107,407,400,000",30-Jul-25,04-Jun-25,Annual,3,0.00155,1909,0,1909,Management,14,3,M0550,G,Advisory Vote to Ratify Named Executive Officers' Compensation,Compensation,Remuneration Policy & Implementation,Yes,Advisory Vote to Ratify Named Executive Officers' Compensation,For,For,For,For,Yes,No,No,No,No,No,1988271
2191,AQR Capital Management,Koninklijke Ahold Delhaize NV,AD,N0074E105,NL0011794037,Netherlands,Netherlands,Consumer Staples Distribution & Retail,"36,806,500,000",08-Aug-25,11-Jul-25,Extraordinary Shareholders,,0.0014,12542,0,12542,Management,2,1,M0164,G,Open Meeting,Routine Business,Formalities,No,Open Meeting,,,, ,Yes,No,No,No,No,No,1987732
2191,AQR Capital Management,Koninklijke Ahold Delhaize NV,AD,N0074E105,NL0011794037,Netherlands,Netherlands,Consumer Staples Distribution & Retail,"36,806,500,000",08-Aug-25,11-Jul-25,Extraordinary Shareholders,,0.0014,12542,0,12542,Management,3,2,M0250,G,Elect Supervisory Board Member,Director Election,Director Election,Yes,Elect Wiebe Draijer to Supervisory Board,For,For,For,For,Yes,No,No,No,No,No,1987732
2191,AQR Capital Management,Koninklijke Ahold Delhaize NV,AD,N0074E105,NL0011794037,Netherlands,Netherlands,Consumer Staples Distribution & Retail,"36,806,500,000",08-Aug-25,11-Jul-25,Extraordinary Shareholders,,0.0014,12542,0,12542,Management,4,3,M0165,G,Close Meeting,Routine Business,Formalities,No,Close Meeting,,,, ,Yes,No,No,No,No,No,1987732
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,1,1a,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Kofi A. Bruce,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,2,1b,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Rachel A. Gonzalez,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,3,1c,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Jeffrey T. Huber,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,4,1d,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Talbott Roche,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,5,1e,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Richard A. Simonson,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,6,1f,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Luis A. Ubiñas,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,7,1g,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Heidi J. Ueberroth,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,8,1h,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Andrew Wilson,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,9,2,M0550,G,Advisory Vote to Ratify Named Executive Officers' Compensation,Compensation,Remuneration Policy & Implementation,Yes,Advisory Vote to Ratify Named Executive Officers' Compensation,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Electronic Arts Inc.,EA,285512109,US2855121099,USA,USA,Entertainment,"50,160,300,000",14-Aug-25,17-Jun-25,Annual,3,0.00216,5384,0,5384,Management,10,3,M0101,G,Ratify Auditors,Audit Related,Auditor Related,Yes,Ratify KPMG LLP as Auditors,For,For,For,For,Yes,No,No,No,No,No,1988954
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,1,1.1,M0201,G,Elect Director,Director Election,Director Election,Yes,"Elect Director Misawa, Toshimitsu",For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,2,1.2,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director S. Krishna Kumar,For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,3,1.3,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Garrett Ilg,For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,4,1.4,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Vincent S. Grelli,For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,5,1.5,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Kimberly Woolley,For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,6,1.6,M0201,G,Elect Director,Director Election,Director Election,Yes,"Elect Director Fujimori, Yoshiaki",For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,7,1.7,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director John L. Hall,For,Against,Against,Against,Yes,Yes,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,8,1.8,M0201,G,Elect Director,Director Election,Director Election,Yes,"Elect Director Natsuno, Takeshi",For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Oracle Corp Japan,4716,J6165M109,JP3689500001,Japan,Japan,Software,"11,116,200,000",22-Aug-25,31-May-25,Annual,,0.0021,2700,0,2700,Management,9,1.9,M0201,G,Elect Director,Director Election,Director Election,Yes,"Elect Director Kuroda, Yukiko",For,For,For,For,Yes,No,No,No,No,No,1996010
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,1,1a,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Cynthia (Cindy) L. Davis,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,2,1b,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director David A. Burwick,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,3,1c,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Stefano Caroti,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,4,1d,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Nelson C. Chan,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,5,1e,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Juan R. Figuereo,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,6,1f,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Patrick J. Grismer,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,7,1g,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Maha S. Ibrahim,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,8,1h,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Victor Luis,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,9,1i,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Lauri M. Shanahan,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,10,1j,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Bonita C. Stewart,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,11,2,M0101,G,Ratify Auditors,Audit Related,Auditor Related,Yes,Ratify KPMG LLP as Auditors,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Deckers Outdoor Corporation,DECK,243537107,US2435371073,USA,USA,"Textiles, Apparel & Luxury Goods","11,875,300,000",08-Sep-25,10-Jul-25,Annual,3,0.00455,6631,0,6631,Management,12,3,M0550,G,Advisory Vote to Ratify Named Executive Officers' Compensation,Compensation,Remuneration Policy & Implementation,Yes,Advisory Vote to Ratify Named Executive Officers' Compensation,For,For,For,For,Yes,No,No,No,No,No,1995429
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,1,1,M0105,G,Accept Financial Statements and Statutory Reports,Routine Business,Routine Business,Yes,Accept Financial Statements and Statutory Reports,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,2,2,M0550,G,Advisory Vote to Ratify Named Executive Officers' Compensation,Compensation,Remuneration Policy & Implementation,Yes,Advisory Vote to Ratify Named Executive Officers' Compensation,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,3,3,M0550,G,Advisory Vote to Ratify Named Executive Officers' Compensation,Compensation,Remuneration Policy & Implementation,Yes,Approve Remuneration Report,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,4,4,M0701,"E, S",Accept/Approve Corporate Social Responsibility Report,E&S Blended,Sustainability,Yes,Approve Non-Financial Report,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,5,5,M0152,G,Approve Allocation of Income and Dividends,Routine Business,Routine Business,Yes,Appropriation of Retained Earnings and Declaration of Dividend,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,6,6,M0379,G,Approve Issuance of Equity or Equity-Linked Securities with or without Preemptive Rights,Capitalization,Capital Issuance,Yes,Amend Articles Re: Renewal of the Capital Band,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,7,7,M0264,G,Approve Discharge of Board and President (Bundled),Director Related,Discharge,Yes,Approve Discharge of Board and Senior Management,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,9,8.A,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Donald Allan,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,10,8.B,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Edouard Bugnion,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,11,8.C,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Johanna Hanneke Faber,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,12,8.D,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Guy Gecht,For,For,For,For,Yes,No,No,No,No,No,1990781
